current_ratio,debt_to_equity,interest_coverage,ebitda_margin,revenue_growth_yoy,cash_burn_rate,working_capital_ratio,gross_margin,risk_tier
1.9254,-0.0078856,-0.024344,0.080467,-0.071648,-45.858,0.24081,-0.012462,1
0.76873,-0.010086,-0.013912,0.013169,0.010122,153.18,-0.23306,-0.0050428,1
2.9787,0.024929,0.15154,0.032184,0.19183,-25.093,0.42252,0.024929,1
5.2349,0.15074,0.29538,0.15108,0.2772,-69.291,0.55553,0.15068,1
1.2717,-0.051119,-0.14595,-0.044411,-0.1098,74.345,0.19724,-0.051119,1
1.5888,0.037205,0.19223,0.065597,0.070695,-20.729,0.35073,0.032735,1
3.5774,0.06351,0.099296,0.073262,0.24013,-31.171,0.60955,0.059129,1
1.3815,-0.027002,-0.11894,-0.013059,-0.14864,17.822,0.22325,-0.028623,1
2.2003,-0.059587,-0.044062,0.33385,0.018054,-173.49,0.30743,-0.029793,1
2.7176,,-0.2352,,-0.23524,-320.01,0.63203,,1
5.2772,0.041649,0.10766,0.7681938000000001,0.0045633,3.7565,0.53197,0.020825,1
0.22943,0.038791,0.042917,0.068728,0.085034,107.45,-0.51004,0.021651,1
2.3819,0.14169,0.2878,0.15148,0.3088,-31.167,0.41036,0.1411,1
0.73378,0.033761,0.031956,0.028945,-0.018564,45.209,-0.24363,0.015045,1
0.7625,0.014325,-0.020545,-0.0038966,0.029002,89.774,-0.080281,-0.020048,1
1.2715,0.18516,0.11856,0.083333,0.0064627,130.13,0.15394,0.082389,1
1.7034,0.038424,0.031952,0.02115,0.11916,128.14,0.35759,0.017274,1
1.1037,0.010806,0.020946,0.015671,-0.0061567,153.12,0.089145,0.010806,1
6.1095,0.024266,0.047379,0.010679,0.007647,-29.449,0.67906,0.010679,1
5.9162,0.096138,0.09192,0.073263,0.056422,-46.585,0.74777,0.048067,1
7.3395,0.14521,0.23683,0.16756,0.27369,-73.472,0.72535,0.14166,1
1.3941,0.046626,0.31778,0.045979,0.30303,-14.252,0.28269,0.045588,1
1.4594,-0.030016,-0.023076,0.034078,-0.27819,10.507,0.04544,-0.030016,1
0.2807,-0.28846,-0.5728268000000001,-0.36004,-0.5391808,161.08,-1.00064,-0.36538,1
2.9572,0.15546,0.158,0.064338,0.00090367,-84.699,0.62223,0.064338,1
0.55375,0.018824,0.12479,0.017183,0.25928,45.723,-0.80586,0.016314,1
1.2771,0.16309,0.23802,0.16508,0.28081,184.54,0.21336,0.16285,1
1.8887,0.039996,0.21761,0.049445,0.23822,-10.503,0.35065,0.037383,1
0.89909,0.085093,0.15481,0.11337,0.18417,46.058,-0.049633,0.067292,1
2.1203,0.06923,0.10346,0.078104,0.094023,96.611,0.48669,0.066917,1
10.178,0.18272,0.12531,0.39608,0.021694,-2164.7,0.75624,0.076907,1
1.1716,0.083808,0.10075,0.12235,0.16975,49.012,0.077777,0.083808,1
1.3945,0.19811,0.18668,0.27283,0.19955,36.94,0.12842,0.19811,1
0.86063,-0.093416,-0.11855,-0.03677,0.012936,48.971,-0.14657,-0.049909,1
0.81528,-0.082447,-0.23114,-0.015606,-0.15328,50.938,-0.082377,-0.091838,1
3.7513,0.28737,0.15751,0.13476,0.0057581,-31.24,0.51689,0.12898,1
1.4134,0.19195,0.41893,0.23341,0.41684,-7.8701,0.17364,0.19195,1
5.2396,0.53321,0.52751,0.26662,0.009441,-83.458,0.61517,0.2666,1
1.612,0.0042577,0.0063589,0.036653,0.0088471,-32.708,0.14432,0.0042577,1
1.212,0.006958,0.01235,0.040587,0.030822,25.464,0.10146,0.006958,1
1.9844,0.092609,0.092342,0.12402,0.0095856,38.426,0.4566,0.040478,1
1.8886,0.10691,0.026762,0.085594,0.0093093,35.274,0.099831,0.048582,1
2.7969,0.2494,0.6912076000000001,0.28166,0.6873924000000006,-30.722,0.48551,0.24355,1
1.0143,0.0069764,0.014011,0.012701,0.029994,46.987,0.010656,0.0046961,1
2.8836,-0.10838,-0.27211,-0.075867,-0.27005,-37.284,0.30027,-0.10838,1
1.2527,0.051235,0.025187,0.13359,-0.070658,132.77,0.10127,0.033033,1
1.0617,0.022888,0.062245,0.022158,0.060093,17.539,0.056291,0.020211,1
2.1707,0.024276,0.10287,0.027636,0.16051,-32.627,0.43262,0.024276,1
1.5069,-0.045245,-0.039818,0.14464,0.054731,217.22,0.33519,-0.022622,1
1.8309,0.17334,0.20517,0.19597,0.14469,-6.8594,0.13945,0.16963,1
6.1545,0.0010842,0.0018222,0.0217,-0.071343,-60.598,0.72826,0.0010274,1
1.2893,0.066027,0.14011,0.033745,7.4206e-05,-3.9996,0.15987,0.030999,1
31.454,0.21321,0.2104,0.22039,0.17982,-214.05,0.82458,0.19674,1
2.5759,0.033672,0.083292,0.032873,0.085324,50.19,0.61178,0.032873,1
0.77288,-0.14578,-0.16972,0.27679,0.012571,1175.0,-0.29073,-0.07289,1
1.366,0.032811,0.073511,0.03477,0.098859,22.523,0.25095,0.028404,1
4.5974,0.14226,0.47912,0.14275,0.48865,-68.146,0.77814,0.13929,1
5.9533,0.564921300000001,0.6912076000000001,0.7681938000000001,5.8255e-05,233.68,0.30522,0.46613119999999975,1
1.8306,0.014625,0.016717,0.031011,0.028023,29.754,0.26334,0.010562,1
0.6971,0.036828,0.10584,0.047528,0.069177,26.424,-0.15557,0.032589,1
2.219,0.034643,0.039235,0.034643,0.11125,-116.71,0.54935,0.034643,1
1.8939,-0.0061871,-0.062073,-0.0054925,-0.11323,-3.1733,0.42878,-0.0070154,1
1.0849,-0.066551,-0.13782,-0.084339,0.39688,205.35,0.064822,-0.10514,1
1.3933,0.057675,0.15317,0.083353,0.14467,18.974,0.16696,0.057675,1
0.79904,0.22725,0.19392,0.22059,-0.23932,54.861,-0.071174,0.20047,1
0.78508,-0.35836,-0.27669,-0.34802,-0.08167,310.45,-0.25597,-0.35838,1
0.199897,-0.30435,-0.5728268000000001,-0.32771,-0.5391808,144.94,-1.00064,-0.34933,1
0.70496,0.0075985,0.012013,0.021027,0.078002,153.78,-0.22233,0.0075985,1
5.5402,0.15278,0.15178,0.19408,0.13345,-56.092,0.49805,0.15278,1
2.4987,0.564921300000001,0.060741,0.7681938000000001,-0.034206,-146.97,0.044069,0.46613119999999975,1
10.356,-0.21767,-0.14089,-0.19981,-0.14885,-176.62,0.87651,-0.22215,1
0.88756,0.078997,0.03548,0.12764,0.017893,30.184,-0.016548,0.078997,1
1.0501,0.053681,0.044666,0.089629,0.023608,61.164,0.012133,0.042861,1
14.331,-0.23346,-0.108,-0.15711,-0.098284,-129.65,0.56463,-0.23346,1
1.7617,0.037267,0.12306,0.037058,0.12356,-23.061,0.43236,0.037058,1
1.2408,-0.044006,-0.053479,-0.040948,0.016678,37.562,0.19079,-0.044006,1
5.9163,0.18055,0.37987,0.1976,0.37245,-86.731,0.7661,0.17914,1
10.25,0.036152,0.14749,0.064014,0.046223,-46.118,0.53303,0.036152,1
12.391,0.0091667,0.0058089,0.003939,0.012611,-146.12,0.87403,0.003939,1
1.2092,0.025084,0.042359,0.03885,0.13101,49.896,0.1172,0.025084,1
0.67062,-0.090587,-0.17099,-0.089038,-0.16999,166.64,-0.48076,-0.091137,1
1.2024,-0.0010138,-0.066647,-0.01868,0.2299,33.364,0.1669,-0.021558,1
1.2972,-0.042817,-0.099875,-0.016769,0.047682,-6.6676,0.06496,-0.042817,1
4.1528,0.040269,0.076134,0.048843,0.081194,-39.61,0.6643,0.040269,1
2.7218,0.11388,0.14687,0.14952,0.1699,33.147,0.3981,0.11388,1
3.3958,0.057108,0.085761,0.047067,0.17138,-43.334,0.65668,0.039441,1
32.46850000000019,0.072429,0.16641,0.071703,0.13282,-61.899,0.8898208000000005,0.068224,1
0.73205,0.0052717,0.050269,0.0052717,0.058226,17.001,-0.32621,0.0052717,1
2.0932,0.018807,0.074779,0.013679,0.13224,9.1175,0.52225,0.012827,1
7.5951,0.19928,0.36002,0.20164,0.33667,-174.04,0.83883,0.1958,1
3.0309,0.01943,0.021106,0.05059,0.0070933,-26.908,0.58617,0.014177,1
0.97281,-0.065823,-0.20546,-0.032912,0.0064335,18.549,-0.022665,-0.032912,1
0.73861,0.042123,0.044198,0.049999,0.083842,32.073,-0.14481,0.021205,1
4.7414,0.077651,0.1985,0.035766,0.013772,-50.342,0.76038,0.035766,1
1.0143,0.12362,0.15364,0.13654,0.13324,76.005,0.0078804,0.11258,1
1.4307,0.046297,0.034641,0.044924,0.084721,76.048,0.26605,0.024977,1
0.92124,-0.032316,-0.13155,-0.030777,-0.054475,22.77,-0.082263,-0.036115,1
1.4883,-0.17687,-0.038251,-0.15799,-0.077197,267.07,0.30923,-0.17687,1
3.8854,0.27396,0.5371,0.31735,0.5364,-72.543,0.36892,0.27396,1
13.858,-0.23956,-0.084581,-0.18642,-0.12479,-539.91,0.75167,-0.23956,1
1.0763,-0.028894,-0.023479,0.026321,0.0060889,432.33,0.070362,-0.014447,1
1.8844,0.075059,0.18835,0.090597,0.084718,-32.441,0.35966,0.075059,1
2.3169,0.015722,0.011263,0.043235,-0.0054608,37.081,0.39147,0.0099773,1
2.2588,0.29005,0.1857,0.31134,-0.14816,-83.277,0.29453,0.29005,1
1.7617,0.03923,0.23131,0.042144,0.50112,-21.428,0.38889,0.039229,1
6.7662,0.14749,0.025577,0.30274,0.0001596,-1501.6,0.74108,0.065515,1
1.4606,0.1509,0.15799,0.18004,0.55228,100.86,0.1518,0.1509,1
1.6994,-0.0052948,-0.015791,0.014659,-0.022737,-14.272,0.21572,-0.0052948,1
1.8388,0.04131,0.1483,0.040999,0.15828,-42.997,0.44097,0.038684,1
3.8065,0.047199,0.10813,0.080117,0.092241,-24.082,0.30436,0.047114,1
0.199897,-0.27672,-0.5728268000000001,-0.25152,-0.5391808,65.5,-0.49793,-0.27715,1
1.567,-0.015306,-0.038217,-0.015306,0.057325,-6.5796,0.35032,-0.015306,1
1.4467,-0.14815,-0.21672,-0.10218,-0.17705,-12.249,0.078941,-0.14815,1
1.6314,0.0073724,0.025546,0.028519,-0.027706,-12.692,0.28529,0.0068942,1
1.1014,0.027178,0.022383,0.031308,0.018119,9.8898,0.041801,0.0097709,1
7.2674,-0.7196366,-0.35531,-0.5750552000000001,0.065801,-527.18,0.64351,-0.7135836,1
2.8035,0.31545,0.39,0.32426,0.3833,-1.4906,0.35282,0.31545,1
1.107,0.01926,0.084246,0.017442,0.075615,-2.8621,0.09618,0.016807,1
2.0324,0.27173,0.5069,0.34582,0.5094,6.3368,0.43855,0.27173,1
1.658,0.035592,0.027601,0.030998,0.0,37.105,0.38946,0.015888,1
1.6278,-0.049842,-0.064077,-0.011039,-0.068369,-19.38,0.14663,-0.049842,1
1.6832,0.0467,0.042602,0.036148,0.08137,46.381,0.39272,0.031415,1
3.4614,0.11209,0.20081,0.12446,0.2368,-4.6797,0.64949,0.11209,1
1.41,-0.050218,-0.04775,-0.01107,-0.29354,-8.8356,0.12677,-0.050218,1
29.855,0.22348,0.088206,0.7681938000000001,0.0075287,275.59,0.8898208000000005,0.11174,1
5.5512,0.12073,0.076932,0.40664,0.0089985,-2879.1749999999997,0.62546,0.052776,1
6.9284,0.17167,0.13398,0.2191,0.13636,-54.777,0.45309,0.16488,1
6.6968,0.049688,0.040225,0.050086,0.044576,-166.55,0.82437,0.038568,1
2.1576,0.21155,0.23532,0.094955,0.050942,30.964,0.43709,0.09213,1
2.8581,0.069605,0.07244,0.12298,0.092331,-13.814,0.51374,0.069605,1
2.1937,0.049788,0.08933,0.1743,0.11979,-56.096,0.428,0.049788,1
2.6597,0.003275,0.0046249,0.038551,-0.33786,-31.57,0.43761,0.003275,1
1.2889,0.015851,-0.00062147,0.025723,-0.020021,7.029,0.19603,-0.00030402,1
1.0902,0.046336,0.10279,0.058892,0.18789,83.069,0.060169,0.045165,1
1.1639,0.065,0.070232,0.055889,0.13728,15.729,0.1125,0.044111,1
1.2247,0.027268,0.0057174,0.36313,0.019091,-671.86,0.077288,0.0096758,1
1.1724,-0.24605,-0.28843,-0.17163,-0.4943,0.49689,0.099946,-0.24698,1
6.6354,-0.0042907,-0.0017947,0.019377,0.039654,-324.24,0.55367,-0.0021453,1
1.0569,0.04837,0.043509,0.1192,0.068213,66.641,0.011263,0.04837,1
2.475,0.034783,0.030261,0.039745,0.084143,-111.52,0.5019,0.034783,1
1.3463,-0.041696,-0.40944,-0.024016,-0.37491,0.77555,0.202,-0.041696,1
5.0741,0.33862,0.24237,0.35585,0.25845,-215.58,0.63662,0.33862,1
1.7723,-0.0077013,-0.066758,-0.00043424,0.13449,-2.8385,0.29361,-0.010141,1
1.9023,-0.16362,-0.10286,0.14396,0.020319,110.45,0.39144,-0.080581,1
0.74486,0.050284,0.041236,0.079565,-0.041509,87.899,-0.11312,0.03911,1
1.5996,0.057974,0.060055,0.10556,0.078775,-30.427,0.15425,0.057974,1
0.199897,0.047985,0.092991,0.064167,0.080267,469.0,-1.00064,0.046584,1
5.6931,0.0021309,0.0052173,0.0065996,-0.010423,-37.775,0.75706,0.0021309,1
8.7451,0.068147,0.13086,0.077303,0.23152,-129.58,0.72129,0.068147,1
3.3996,0.29779,0.3019,0.389,0.31863,-45.614,0.39917,0.29779,1
1.6824,0.047005,0.024323,0.7681938000000001,0.026576,54.73,0.20569,0.021978,1
2.2724,0.082784,0.2422,0.08953,0.16811,-47.141,0.43978,0.082706,1
1.4692,-0.10448,-0.13234,-0.095778,-0.12868,24.314,0.31367,-0.10448,1
0.95612,0.096203,0.17852,0.10491,0.25758,49.956,-0.027517,0.096202,1
2.4546,0.1949,0.49569,0.2161,0.50138,-0.81511,0.34711,0.19221,1
1.2668,0.20487,0.6912076000000001,0.21323,0.6873924000000006,35.259,0.17726,0.20484,1
2.1315,0.020477,0.0079393,0.0029615,0.088924,-1.3742,0.53085,0.0029615,1
0.88459,-0.034474,-0.12863,-0.057858,0.091909,52.677,-0.088238,-0.065343,1
1.4911,0.10659,0.47651,0.10651,0.26833,-8.2694,0.29432,0.10176,1
18.389,0.21993,0.3698,0.23225,0.26075,-181.48,0.79435,0.21993,1
1.0998,-0.081476,-0.37994,-0.041039,-0.49256,8.2408,0.070921,-0.083542,1
0.97362,-0.17995,-0.35475,-0.17995,-0.27448,4.0836,-0.025472,-0.17995,1
3.862,0.23048,0.47157,0.23916,0.43385,-15.4,0.35125,0.22557,1
2.7244,0.072661,0.034286,0.051153,0.017295,29.012,0.55695,0.036331,1
7.952,0.32782,0.13642,0.43939,0.13673,-183.32,0.11892,0.32706,1
1.4607,-0.051271,-0.30321,-0.03409,-0.12495,7.4821,0.17418,-0.051271,1
4.7318,-0.062088,-0.042154,-0.031044,0.00076345,-96.639,0.33503,-0.031044,1
0.74414,0.02694,0.0077996,0.038608,0.024505,54.11,-0.11621,0.0073292,1
0.37886,-0.1126,-0.44726,-0.085373,-0.5391808,57.57,-0.70818,-0.11633,1
1.282,0.090192,0.10812,0.25276,0.021416,125.67,0.17771,0.045096,1
1.4355,0.060234,0.023395,0.041536,0.003692,82.406,0.18759,0.030117,1
2.0781,0.092675,0.37694,0.10534,0.32005,-24.391,0.34588,0.083165,1
5.159,0.062375,0.097723,0.06921,0.11005,-17.255,0.63848,0.059687,1
1.4798,0.025918,0.046553,0.037326,-0.5391808,-8.1238,0.18748,0.020196,1
0.30707,-0.032754,-0.093132,0.0055791,-0.098058,82.956,-0.32919,-0.058121,1
1.4875,0.094073,0.091682,0.16437,0.11159,-25.32,0.12987,0.094073,1
18.176,0.18277,0.15227,0.21345,0.15072,-336.72,0.78329,0.18266,1
1.3055,0.089537,0.067679,0.14382,0.069593,107.39,0.20067,0.089537,1
1.6027,0.043518,0.028634,0.05213,0.0,-2879.1749999999997,0.24046,0.043518,1
2.9081,-0.013427,-0.012419,-0.0067133,0.013506,-86.883,0.41159,-0.0067133,1
1.7285,-0.7196366,-0.09936,-0.5750552000000001,-0.23234,140.15,0.14097,-0.7135836,1
1.7005,0.034607,0.036161,0.083236,0.041115,69.295,0.30164,0.034607,1
2.5239,0.031903,0.061107,0.05108,0.092745,-25.68,0.4728,0.031903,1
0.5921,-0.022602,-0.02806,-0.0004292,0.00056113,49.442,-0.21389,-0.012071,1
2.6073,-0.025426,-0.036517,-0.011285,-0.19017,-1.2323,0.42785,-0.025428,1
1.3879,0.062493,0.31554,0.06364,0.23389,19.716,0.21834,0.06115,1
3.5465,0.0039349,0.011851,0.014834,0.00076173,-50.546,0.51914,0.0039349,1
1.1874,0.070013,0.061763,0.039904,0.010437,143.98,0.12691,0.035007,1
1.9375,-0.046537,-0.11385,-0.046716,-0.032226,51.236,0.42988,-0.056008,1
2.0404,0.10039,0.090409,0.080152,0.12196,-76.541,0.49201,0.063476,1
0.89861,0.27992,0.22426,0.35942,0.06328,51.531,-0.028994,0.27494,1
7.7408,0.47882,0.17643,0.30863,0.0024906,-161.04,0.64564,0.23941,1
1.2502,-0.020042,-0.02702,0.0083583,-0.23416,-27.811,0.12458,-0.023756,1
3.0641,0.15748,0.18045,0.20247,0.1784,-100.5,0.40902,0.15748,1
1.9896,-0.15749,-0.05108,-0.060421,0.0013499,-37.018,0.19136,-0.078744,1
1.4874,0.12304,0.18371,0.1399,0.21105,114.32,0.24182,0.12304,1
1.2393,0.12283,0.23934,0.12217,0.30182,25.019,0.13417,0.11761,1
1.4296,-0.0011312,-0.010133,0.068203,0.082879,30.076,0.13717,-0.0060567,1
0.90026,0.03705,0.26576,0.039453,0.4183,5.8901,-0.11023,0.036684,1
2.0051,0.13135,0.19263,0.15349,0.023913,-20.761,0.48086,0.065676,1
5.6399,0.29048,0.5453,0.3124,0.0,1792.2,0.61515,0.29048,1
0.80026,0.17953,0.069368,0.21776,0.012054,20.937,-0.013631,0.16375,1
3.2637,-0.13456,-0.074431,-0.063868,0.0023173,-64.082,0.55595,-0.067338,1
2.1276,0.0047042,0.0072326,0.04551,-0.5391808,-22.688,0.37636,0.0047042,1
1.515,0.564921300000001,0.41348,0.74341,-0.5391808,-54.741,0.19033,0.46613119999999975,1
0.97669,-0.053766,-0.045476,0.016927,0.067042,84.394,-0.018723,-0.026883,1
0.70597,-0.27765,-0.22311,-0.087919,0.05023,52.892,-0.17494,-0.13883,1
1.4343,-0.25521,-0.074906,-0.12113,0.0026449,5.6708,0.13514,-0.12761,1
1.0497,-0.033019,-0.019615,0.0022855,-0.26215,13.698,0.025454,-0.03303,1
1.1351,0.0074365,0.0,0.059285,-0.02796,37.781,0.054218,0.0,1
1.4846,0.12958,0.24779,0.13669,0.26623,60.813,0.29698,0.12958,1
0.5507,-0.006138,-0.041136,-0.0043878,0.056723,43.728,-0.22268,-0.016004,1
0.69758,-0.16899,-0.37257,-0.18938,0.047722,176.72,-0.30848,-0.24118,1
3.6902,-0.094989,-0.16071,-0.092383,-0.19142,-108.79,0.72587,-0.094989,1
3.3762,0.12954,0.33073,0.14334,0.34369,-38.073,0.55071,0.12612,1
1.0071,-0.033709,-0.11132,-0.022736,-0.021489,38.084,0.0041018,-0.043539,1
1.6977,-0.028806,-0.044434,-0.013271,0.035105,-0.44725,0.19626,-0.028806,1
0.82001,0.0086376,-0.022236,0.02273,0.023179,5.3096,-0.028971,-0.0097106,1
5.744,0.012804,0.03324,0.064146,0.04236,-72.317,0.51094,0.012804,1
2.1052,0.099973,0.137,0.14542,0.12054,-42.66,0.36037,0.095288,1
0.72015,-0.088032,-0.34178,-0.012779,-0.5391808,65.081,-0.27752,-0.088437,1
21.214,0.27154,0.20894,0.37769,0.16525,-199.77,0.46224,0.27154,1
1.3975,-0.16898,-0.36628,-0.114,-0.33784,-31.177,0.1868,-0.19141,1
1.5574,0.021446,0.012635,0.028359,0.074954,7.3565,0.29115,0.0080511,1
0.58939,-0.010111,-0.012274,-0.006309,0.056059,61.852,-0.23364,-0.0066947,1
1.7323,0.10223,0.2192,0.10249,0.30979,1.6087,0.40993,0.098172,1
2.228,-0.010608,-0.044804,-0.018801,-0.010997,55.172,0.52544,-0.022376,1
1.8795,-0.019207,-0.085563,-0.0065365,-0.077837,-18.227,0.3215,-0.021135,1
3.6287,-0.0024378,-0.0022675,0.018041,0.022317,-166.91,0.52665,-0.0024378,1
0.74699,0.17247,0.16242,0.17922,-0.17035,306.79,-0.33871,0.17081,1
0.42028,-0.0060918,-0.014462,0.052971,0.0023992,151.77,-0.62677,-0.0060918,1
7.2234,0.10246,0.1619,0.1474,0.17344,-101.13,0.65739,0.10231,1
1.468,0.074236,0.1305,0.085772,0.21516,12.289,0.28988,0.074236,1
3.2002,0.056614,0.11888,0.070612,0.045473,-50.844,0.41321,0.056614,1
0.50897,-0.52594,-0.22355,-0.4846,0.22418,1130.6,-0.3145,-0.52594,1
1.0754,0.057674,0.039264,0.032447,0.13078,145.62,0.070037,0.030395,1
1.3876,0.024686,0.04525,0.048034,0.071684,36.933,0.18565,0.024686,1
1.0075,-0.069656,-0.13967,-0.054577,-0.090101,82.864,0.0054039,-0.069656,1
1.0175,0.029237,0.012055,0.040587,0.04722,239.38,0.012058,0.01306,1
1.3501,0.081493,0.10247,0.066588,0.051292,16.447,0.2048,0.06154,1
1.92,0.041971,0.073326,0.04487,0.098978,24.139,0.40646,0.029688,1
1.5335,0.082961,0.074933,0.18249,0.1023,25.893,0.18461,0.082961,1
1.1416,0.028637,0.025398,0.012963,0.016709,16.55,0.099225,0.012963,1
4.5161,-0.13102,-0.038422,0.28697,0.051153,-401.7,0.27218,-0.065512,1
2.4029,0.071765,0.10812,0.069233,0.14946,-13.496,0.36899,0.058791,1
0.77763,-0.1107,-0.068746,-0.0051764,-0.0016465,167.19,-0.098352,-0.1107,1
0.199897,-0.13601,-0.47786,-0.1212,-0.4356,56.547,-0.59189,-0.1386,1
1.9263,0.07729,0.2255,0.10409,0.23514,17.989,0.23567,0.07729,1
3.3365,-0.26435,-0.5728268000000001,-0.26862,-0.5391808,-8.5644,0.70029,-0.26862,1
1.227,0.16144,0.59693,0.15601,0.6873924000000006,-10.947,0.17992,0.14809,1
2.2223,0.044277,0.091392,0.039904,-0.13622,26.379,0.54499,0.038949,1
1.2154,-0.0079863,-0.036324,-0.0082574,-0.022785,17.814,0.17537,-0.0088965,1
0.99865,0.04109,0.14138,0.047769,0.12632,5.8676,-0.00089602,0.037821,1
2.5081,0.12061,0.059172,0.21306,0.06241,-49.088,0.26955,0.078172,1
1.1883,0.09289,0.13342,0.13158,0.13194,9.904,0.039953,0.09289,1
1.0287,0.0021691,0.0040167,0.029194,-0.015729,4.2391,0.010975,0.0021691,1
1.4977,0.006716,0.024358,0.029682,0.021748,18.648,0.26235,0.0067139,1
1.2716,0.063639,0.019075,0.030559,0.0051437,15.834,0.069303,0.027854,1
5.553,-0.027883,-0.042077,0.26025,0.026252,-184.23,0.79586,-0.01775,1
0.38824,-0.3461,-0.5728268000000001,-0.14157,0.060162,70.383,-0.5177,-0.17334,1
1.2652,-0.024107,-0.037554,0.029621,0.08377,34.088,0.10662,-0.024107,1
0.76986,0.025332,0.014175,0.036846,-0.24502,75.369,-0.13992,0.0091114,1
0.62972,0.18984,0.35619,0.19396,0.28695,46.693,-0.20843,0.1807,1
3.5448,-0.25483,-0.21762,-0.1341,-0.20857,-47.333,0.43329,-0.25489,1
0.77393,-0.023324,-0.054391,0.057725,0.045173,50.131,-0.14658,-0.011433,1
2.3989,0.0098106,0.018617,0.029371,0.015208,4.3719,0.43314,0.0098106,1
1.2006,0.011258,0.012807,0.01934,0.015699,23.717,0.12442,0.0058329,1
1.2996,-0.00638,-0.017646,0.041886,-0.026616,-0.23656,0.10947,-0.011477,1
2.0561,0.077789,0.067128,0.12436,0.079718,56.997,0.30841,0.069698,1
1.6258,0.046213,0.12682,0.050993,0.12923,-10.14,0.26289,0.046213,1
3.244,0.21285,0.6175,0.23894,0.62375,-52.382,0.407,0.21285,1
1.3909,0.037943,0.066154,0.045155,0.096379,12.499,0.20305,0.027451,1
0.35357,-0.33659,-0.18347,-0.16206,0.059509,251.16,-0.58621,-0.1683,1
0.199897,-0.67529,-0.5728268000000001,-0.47739,-0.5391808,186.16,-1.00064,-0.7135836,1
1.1942,0.032454,0.055607,0.052135,0.062618,18.43,0.096032,0.029151,1
1.1343,-0.05903,-0.027122,-0.00066418,-0.037583,82.606,0.03258,-0.05903,1
3.6004,0.13681,0.16325,0.16767,0.14739,-1.8412,0.43903,0.13681,1
1.8887,0.066124,0.20511,0.090641,0.19937,-32.337,0.42282,0.066124,1
2.009,0.046064,0.22277,0.052498,0.22356,1.2668,0.2733,0.045466,1
0.69571,0.029335,0.074785,0.041213,0.018068,47.213,-0.2393,0.027636,1
2.8333,0.10207,0.32803,0.10632,0.3377,-50.515,0.58128,0.10196,1
1.3339,0.10008,0.30322,0.10756,0.34497,-10.167,0.21488,0.10008,1
0.87717,-0.081351,-0.2466,-0.082507,-0.18877,86.923,-0.13439,-0.085727,1
2.3103,0.07605,0.076531,0.13318,0.078383,-52.014,0.27132,0.07605,1
1.4421,0.043268,0.049014,0.087502,0.22582,42.064,0.14932,0.043268,1
3.9165,0.26245,0.3917,0.29923,0.41336,-89.928,0.35468,0.2572,1
1.3097,0.052605,0.023281,0.10494,0.050089,24.044,0.047408,0.025707,1
1.1944,0.034537,0.030838,0.052911,0.031834,-54.427,0.1277,0.034537,1
0.95901,0.016741,0.017727,0.021937,0.001858,52.488,-0.017732,0.016741,1
0.20738,-0.13067,-0.12932,-0.10988,0.026044,341.58,-0.67478,-0.15848,1
7.3335,0.48932,0.61155,0.49945,0.56268,-429.54,0.83976,0.46613119999999975,1
0.97909,0.045308,0.23361,0.042126,0.33571,1.0793,-0.013843,0.042126,1
0.99392,0.084763,0.13242,0.097502,0.1346,21.308,-0.0031035,0.082408,1
2.6734,0.16544,0.23156,0.16544,0.068619,-120.5,0.49366,0.16544,1
0.92758,0.097955,0.12471,0.11427,0.16044,37.79,-0.03272,0.08735,1
1.7467,0.032009,0.045105,0.1241,0.057753,-17.313,0.16263,0.032009,1
1.3922,0.069089,0.080363,0.10026,0.12338,48.454,0.17997,0.069089,1
1.525,0.075592,0.038786,0.13985,0.024492,-23.663,0.12275,0.031658,1
0.77959,-0.36681,-0.27734,-0.31575,-0.2093,78.29,-0.07128,-0.42999,1
1.1916,0.030826,0.060323,0.045236,0.078546,3.2546,0.15194,0.027994,1
1.1247,-0.0033835,-0.03717,0.017662,0.033466,23.634,0.038954,-0.022031,1
3.2541,0.00036881,0.00065046,0.056686,0.0040072,-49.477,0.52835,0.0003579,1
0.84913,0.10361,0.0034991,0.14527,0.021906,177.39,-0.060345,0.0070393,1
1.2097,0.043793,0.10233,0.055874,0.089626,-1.4885,0.067043,0.043793,1
0.48457,-0.087517,-0.21591,-0.0686,-0.10879,119.21,-0.62194,-0.087517,1
0.78278,0.020031,0.00022953,0.031037,0.074104,90.236,-0.1524,0.00013857,1
1.4441,0.2831,0.13277,0.16503,0.051929,14.788,0.12733,0.12592,1
3.8761,0.18977,0.16827,0.2537,0.0,214.42,0.40659,0.18977,1
1.3685,0.00083827,0.00096128,0.00016059,0.047483,5.3728,0.26239,0.00016059,1
0.70333,-0.065231,-0.035958,0.056887,0.075273,177.98,-0.10261,-0.065231,1
1.0534,0.062169,0.16991,0.067544,0.30541,34.929,0.035632,0.051414,1
1.2026,0.049469,0.071509,0.085667,0.12683,-2.9631,0.12468,0.049469,1
1.0722,-0.032219,-0.016615,0.013824,0.015372,43.236,0.024526,-0.014717,1
1.9365,0.11677,0.2827,0.15144,0.30002,-37.531,0.31491,0.11099,1
1.9035,0.014939,-0.12307,0.015653,0.065562,-27.901,0.47465,-0.021284,1
0.7369,-0.11388,-0.053729,-0.056941,0.0025476,147.29,-0.13436,-0.056941,1
14.686,-0.7196366,-0.17422,-0.5750552000000001,-0.017964,-68.903,0.0469,-0.7135836,1
